pmid,mesh_code,mesh_name,is_major_topic
23293126,D008297,Male,N
23293126,D016022,Case-Control Studies,N
23293132,D003430,Cross-Sectional Studies,N
23293126,D055815,Young Adult,N
23293126,D008875,Middle Aged,N
23293126,D006801,Humans,N
23293127,D000818,Animals,N
23293127,D008297,Male,N
23293127,D051381,Rats,N
23293132,D000328,Adult,N
23293129,D002478,"Cells, Cultured",N
23293129,D006801,Humans,N
23293135,D001786,Blood Glucose,N
23293132,D012680,Sensitivity and Specificity,N
23293132,D008875,Middle Aged,N
23293132,D006801,Humans,N
23293132,D005260,Female,N
23293132,D008297,Male,N
23293132,D015203,Reproducibility of Results,N
23293132,D014057,"Tomography, X-Ray Computed",Y
23293135,D051381,Rats,N
23293135,D007328,Insulin,N
23293135,D017207,"Rats, Sprague-Dawley",N
23293135,D008297,Male,N
23293135,D000818,Animals,N
23293126,D000368,Aged,N
23293126,D000328,Adult,N
23293316,D008297,Male,N
23293316,D003430,Cross-Sectional Studies,N
23293316,D001794,Blood Pressure,N
23293316,D006801,Humans,N
23293316,D005260,Female,N
23293316,D012307,Risk Factors,N
23294338,D006801,Humans,N
23294338,D001943,Breast Neoplasms,N
23294338,D005260,Female,N
23294338,D008875,Middle Aged,N
23294991,D008297,Male,N
23294991,D005260,Female,N
23294991,D000368,Aged,N
23294991,D006801,Humans,N
23295074,D005260,Female,N
23295074,D000293,Adolescent,N
23295074,D006801,Humans,N
23295074,D005500,Follow-Up Studies,N
23295074,D015331,Cohort Studies,N
23295074,D008875,Middle Aged,N
23295074,D016015,Logistic Models,N
23295074,D012720,Severity of Illness Index,N
23295074,D011379,Prognosis,N
23295074,D055815,Young Adult,N
23295074,D008297,Male,N
23295074,D013997,Time Factors,N
23295074,D000328,Adult,N
23299195,D000818,Animals,N
23303734,D002454,Cell Differentiation,N
23303734,D002460,Cell Line,N
23303734,D006801,Humans,N
23303734,D051379,Mice,N
23303734,D000818,Animals,N
23308013,D017207,"Rats, Sprague-Dawley",N
23308013,D051381,Rats,N
23308013,D008297,Male,N
23315088,D006801,Humans,N
23315088,D002675,"Child, Preschool",N
23315088,D015415,Biomarkers,N
23315088,D002648,Child,N
23315088,D000293,Adolescent,N
23316717,D005260,Female,N
23316717,D002675,"Child, Preschool",N
23316717,D008297,Male,N
23316717,D006801,Humans,N
23322267,D005260,Female,N
23322267,D008875,Middle Aged,N
23322267,D008297,Male,N
23322267,D006801,Humans,N
23332029,D000369,"Aged, 80 and over",N
23332029,D000368,Aged,N
23332029,D006801,Humans,N
23332029,D005260,Female,N
23332029,D008875,Middle Aged,N
23332029,D008297,Male,N
23334003,D000818,Animals,N
23334003,D006801,Humans,N
23334683,D011379,Prognosis,N
23334683,D005500,Follow-Up Studies,N
23334683,D000328,Adult,N
23334683,D005260,Female,N
23334683,D000368,Aged,N
23334683,D008297,Male,N
23334683,D006801,Humans,N
23334683,D008875,Middle Aged,N
23334683,D011237,Predictive Value of Tests,N
23334683,D011446,Prospective Studies,N
23336348,D008279,Magnetic Resonance Imaging,N
23336348,D006801,Humans,N
23336348,D005500,Follow-Up Studies,N
23336348,D014057,"Tomography, X-Ray Computed",N
23336348,D011446,Prospective Studies,N
23336348,D013997,Time Factors,N
23336348,D016896,Treatment Outcome,N
23336348,D001921,Brain,N
23338991,D006801,Humans,N
23338991,D018570,Risk Assessment,N
23339297,D006801,Humans,N
23343640,D000368,Aged,N
23343640,D000328,Adult,N
23343640,D008297,Male,N
23343640,D001794,Blood Pressure,N
23343640,D005260,Female,N
23343640,D006801,Humans,N
23343640,D012189,Retrospective Studies,N
23343640,D008875,Middle Aged,N
23343640,D012737,Sex Factors,N
23344822,D000328,Adult,N
23344822,D006801,Humans,N
23344822,D004305,"Dose-Response Relationship, Drug",N
23344824,D004305,"Dose-Response Relationship, Drug",N
23344822,D008875,Middle Aged,N
23344822,D000367,Age Factors,N
23345467,D003937,"Diagnosis, Differential",N
23345467,D006801,Humans,N
23345467,D008099,Liver,N
23345467,D008875,Middle Aged,N
23345467,D005260,Female,N
23344822,D008297,Male,N
23654224,D011379,Prognosis,N
23654224,D012680,Sensitivity and Specificity,N
23355053,D000369,"Aged, 80 and over",N
23355053,D000368,Aged,N
23355053,D012307,Risk Factors,N
23355053,D006801,Humans,N
23355053,D008297,Male,N
23355053,D008875,Middle Aged,N
23355053,D005260,Female,N
23355494,D000328,Adult,N
23355494,D006801,Humans,N
23355494,D001835,Body Weight,N
23355494,D003430,Cross-Sectional Studies,N
23355494,D005260,Female,N
23355494,D055815,Young Adult,N
23355494,D008297,Male,N
23355494,D011795,Surveys and Questionnaires,N
23362140,D001921,Brain,N
23363574,D008099,Liver,N
23363575,D000818,Animals,N
23363575,D008297,Male,N
23363575,D051381,Rats,N
23363576,D000818,Animals,N
23363576,D008297,Male,N
23363576,D051381,Rats,N
23363576,D008099,Liver,N
23364774,D006801,Humans,N
23365073,D006801,Humans,N
23369083,D011795,Surveys and Questionnaires,N
23369083,D000368,Aged,N
23369083,D005260,Female,N
23369083,D008875,Middle Aged,N
23369083,D008297,Male,N
23369083,D006801,Humans,N
23377118,D009474,Neurons,N
23377118,D005260,Female,N
23377118,D000818,Animals,N
23380634,D008297,Male,N
23380634,D006801,Humans,N
23380634,D003430,Cross-Sectional Studies,N
23380634,D055815,Young Adult,N
23382579,D012680,Sensitivity and Specificity,N
23382579,D000293,Adolescent,N
23382579,D008297,Male,N
23382579,D002648,Child,N
23382579,D005260,Female,N
23382579,D012720,Severity of Illness Index,N
23382579,D006801,Humans,N
23388567,D000368,Aged,N
23388567,D000970,Antineoplastic Agents,N
23388567,D000369,"Aged, 80 and over",N
23388567,D000328,Adult,N
23388567,D000971,Antineoplastic Combined Chemotherapy Protocols,N
23388567,D012189,Retrospective Studies,N
23388567,D008175,Lung Neoplasms,N
23388567,D006801,Humans,N
23388567,D008297,Male,N
23388567,D008875,Middle Aged,N
23388567,D013997,Time Factors,N
23388567,D005260,Female,N
23388567,D016896,Treatment Outcome,N
23388567,D015331,Cohort Studies,N
23398095,D000328,Adult,N
23398095,D008875,Middle Aged,N
23398095,D005260,Female,N
23398095,D006801,Humans,N
23398095,D008297,Male,N
23398095,D011795,Surveys and Questionnaires,N
23398095,D055815,Young Adult,N
23403347,D006801,Humans,N
23404512,D006801,Humans,N
23404511,D008875,Middle Aged,N
23404511,D005500,Follow-Up Studies,N
23404511,D005260,Female,N
23404511,D011446,Prospective Studies,N
23404511,D008297,Male,N
23404511,D014057,"Tomography, X-Ray Computed",N
23404511,D006801,Humans,N
23405906,D008297,Male,N
23405906,D000328,Adult,N
23405906,D000368,Aged,N
23405906,D006801,Humans,N
23405906,D005260,Female,N
23405906,D008875,Middle Aged,N
23406951,D008297,Male,N
23406951,D000818,Animals,N
23406951,D051381,Rats,N
23406957,D004305,"Dose-Response Relationship, Drug",N
23406957,D000818,Animals,N
23406957,D008099,Liver,N
23406957,D005260,Female,N
23406957,D051381,Rats,N
23406958,D000818,Animals,N
23409806,D006801,Humans,N
23409806,D005260,Female,N
23409806,D055815,Young Adult,N
23409806,D011795,Surveys and Questionnaires,N
23409806,D018570,Risk Assessment,N
23410097,D011379,Prognosis,N
23410097,D012189,Retrospective Studies,N
23410097,D000818,Animals,N
23409806,D000328,Adult,N
23409806,D008297,Male,N
23409806,D008875,Middle Aged,N
23409806,D000368,Aged,N
23410097,D000970,Antineoplastic Agents,N
23413822,D005500,Follow-Up Studies,N
23413822,D006801,Humans,N
23413822,D016896,Treatment Outcome,N
23414450,D000818,Animals,N
23414521,D008297,Male,N
23414521,D000818,Animals,N
23414521,D011817,Rabbits,N
23414521,D013997,Time Factors,N
23416881,D000818,Animals,N
23416881,D001786,Blood Glucose,N
23416881,D004305,"Dose-Response Relationship, Drug",N
23416881,D007328,Insulin,N
23416881,D008297,Male,N
23416882,D006801,Humans,N
23416881,D051381,Rats,N
23416881,D017207,"Rats, Sprague-Dawley",N
23417904,D008297,Male,N
23417904,D005260,Female,N
23417904,D000293,Adolescent,N
23417906,D005260,Female,N
23417905,D008297,Male,N
23417904,D011795,Surveys and Questionnaires,N
23417905,D000368,Aged,N
23417904,D055815,Young Adult,N
23417905,D003430,Cross-Sectional Studies,N
23417905,D000328,Adult,N
23417905,D005260,Female,N
23417905,D006801,Humans,N
23417905,D008875,Middle Aged,N
23417905,D015995,Prevalence,N
23417904,D006801,Humans,N
23417906,D006801,Humans,N
23417908,D000328,Adult,N
23417908,D005260,Female,N
23417908,D006801,Humans,N
23417908,D008297,Male,N
23417908,D055815,Young Adult,N
23417908,D011795,Surveys and Questionnaires,N
23417908,D000293,Adolescent,N
23417911,D006801,Humans,N
23417911,D008279,Magnetic Resonance Imaging,N
23417911,D008297,Male,N
23417911,D055815,Young Adult,N
23418785,D006801,Humans,N
23418785,D013997,Time Factors,N
23418913,D000465,Algorithms,N
23418913,D006801,Humans,N
23419006,D000818,Animals,N
23419006,D011379,Prognosis,N
23420056,D005260,Female,N
23420056,D006801,Humans,N
23420056,D008297,Male,N
23420056,D008875,Middle Aged,N
23429306,D008297,Male,N
23429306,D000328,Adult,N
23429306,D000368,Aged,N
23429306,D015994,Incidence,N
23429306,D005260,Female,N
23429306,D005500,Follow-Up Studies,N
23429306,D006801,Humans,N
23429306,D008875,Middle Aged,N
23429306,D011183,Postoperative Complications,N
23429306,D011994,Recombinant Proteins,N
23429306,D011446,Prospective Studies,N
23429306,D012189,Retrospective Studies,N
23429306,D016896,Treatment Outcome,N
23429318,D000328,Adult,N
23429318,D005260,Female,N
23429318,D015331,Cohort Studies,N
23429318,D005500,Follow-Up Studies,N
23429318,D008297,Male,N
23429318,D006801,Humans,N
23429318,D016896,Treatment Outcome,N
23429318,D008875,Middle Aged,N
23429318,D012189,Retrospective Studies,N
23429321,D005260,Female,N
23429321,D008297,Male,N
23429321,D008875,Middle Aged,N
23429321,D006801,Humans,N
23429623,D008875,Middle Aged,N
23429623,D006801,Humans,N
23429623,D008297,Male,N
23429630,D012189,Retrospective Studies,N
23429630,D000369,"Aged, 80 and over",N
23429630,D000368,Aged,N
23429630,D006801,Humans,N
23429630,D016022,Case-Control Studies,N
23429630,D008875,Middle Aged,N
23429630,D008297,Male,N
23429630,D005260,Female,N
23429636,D000328,Adult,N
23429636,D000368,Aged,N
23429636,D016022,Case-Control Studies,N
23429636,D011446,Prospective Studies,N
23429636,D008297,Male,N
23429636,D005260,Female,N
23429636,D006801,Humans,N
23429636,D008875,Middle Aged,N
23429636,D055815,Young Adult,N
23429321,D000328,Adult,N
23430887,D008875,Middle Aged,N
23430887,D008297,Male,N
23430887,D002417,Cattle,N
23430887,D000328,Adult,N
23430887,D000818,Animals,N
23430887,D006801,Humans,N
23430887,D005260,Female,N
23430887,D012737,Sex Factors,N
23430887,D055815,Young Adult,N
23432735,D000818,Animals,N
23432735,D008279,Magnetic Resonance Imaging,N
23432735,D012189,Retrospective Studies,N
23432931,D008297,Male,N
23432931,D006801,Humans,N
23432931,D005260,Female,N
23432931,D011795,Surveys and Questionnaires,N
23432931,D008875,Middle Aged,N
23432931,D000368,Aged,N
23432950,D006801,Humans,N
23438255,D012720,Severity of Illness Index,Y
23438255,D012189,Retrospective Studies,N
23438255,D016896,Treatment Outcome,N
23438255,D055815,Young Adult,N
23438255,D008297,Male,N
23438255,D000369,"Aged, 80 and over",N
23438255,D015331,Cohort Studies,N
23438255,D008875,Middle Aged,N
23439347,D006801,Humans,N
23439347,D000328,Adult,N
23439347,D005260,Female,N
23439347,D008297,Male,N
23439347,D015415,Biomarkers,N
23442809,D006801,Humans,N
23442815,D014057,"Tomography, X-Ray Computed",N
23442815,D008875,Middle Aged,N
23442815,D006801,Humans,N
23442815,D005260,Female,N
23442816,D008875,Middle Aged,N
23442816,D006801,Humans,N
23442816,D008297,Male,N
23442816,D008279,Magnetic Resonance Imaging,N
23442809,D000368,Aged,N
23445472,D005260,Female,N
23445472,D000328,Adult,N
23445472,D008875,Middle Aged,N
23445472,D006801,Humans,N
23445472,D008297,Male,N
23445476,D008875,Middle Aged,N
23445476,D000328,Adult,N
23445476,D006801,Humans,N
23445476,D008297,Male,N
23445476,D011795,Surveys and Questionnaires,N
23445476,D005260,Female,N
23446641,D006801,Humans,N
23446641,D008297,Male,N
23446641,D000328,Adult,N
23448656,D000818,Animals,N
23448861,D006801,Humans,N
23448861,D008875,Middle Aged,N
23448861,D008297,Male,N
23448861,D016896,Treatment Outcome,N
23448965,D008297,Male,N
23448965,D006801,Humans,N
23617245,D005260,Female,N
23617245,D006801,Humans,N
23617245,D000328,Adult,N
23451809,D000818,Animals,N
23451809,D012189,Retrospective Studies,N
23455390,D005260,Female,N
23455390,D008279,Magnetic Resonance Imaging,N
23455390,D006801,Humans,N
23455390,D000328,Adult,N
23456812,D000818,Animals,N
23456812,D004305,"Dose-Response Relationship, Drug",N
23456812,D017209,Apoptosis,N
23456812,D066298,In Vitro Techniques,N
23456813,D000818,Animals,N
23456813,D005260,Female,N
23456815,D004926,Escherichia coli,N
23456815,D000328,Adult,N
23456815,D006801,Humans,N
23456815,D055815,Young Adult,N
23456813,D008297,Male,N
23456812,D051381,Rats,N
23617245,D011247,Pregnancy,N
23617245,D012307,Risk Factors,N
23464747,D005260,Female,N
23464747,D015331,Cohort Studies,N
23464747,D008875,Middle Aged,N
23464747,D012307,Risk Factors,N
23464747,D016896,Treatment Outcome,N
23464747,D012720,Severity of Illness Index,N
23464747,D006801,Humans,N
23464747,D000368,Aged,N
23464747,D000369,"Aged, 80 and over",N
23464747,D008297,Male,N
23465689,D006801,Humans,N
23470692,D008875,Middle Aged,N
23470692,D006801,Humans,N
23470692,D001794,Blood Pressure,N
23470692,D055815,Young Adult,N
23471089,D006801,Humans,N
23471089,D000328,Adult,N
23471089,D008297,Male,N
23471089,D016896,Treatment Outcome,N
23471785,D001921,Brain,N
23471785,D000818,Animals,N
23471785,D006801,Humans,N
23471785,D009474,Neurons,N
23472656,D000818,Animals,N
23477970,D000368,Aged,N
23477970,D000367,Age Factors,N
23477970,D016022,Case-Control Studies,N
23477970,D005260,Female,N
23477970,D008875,Middle Aged,N
23477970,D006801,Humans,N
23477970,D008297,Male,N
23477970,D012737,Sex Factors,N
23479208,D006801,Humans,N
23479208,D005500,Follow-Up Studies,N
23479208,D008875,Middle Aged,N
23479208,D012189,Retrospective Studies,N
23479208,D016896,Treatment Outcome,N
23479208,D005260,Female,N
23479208,D001943,Breast Neoplasms,N
23479208,D000369,"Aged, 80 and over",N
23479208,D011237,Predictive Value of Tests,N
23482708,D005260,Female,N
23482708,D006801,Humans,N
23482708,D013997,Time Factors,N
23483265,D000818,Animals,N
23483265,D005260,Female,N
23489282,D001786,Blood Glucose,N
23489282,D005260,Female,N
23489282,D006801,Humans,N
23489319,D006801,Humans,N
23489773,D008297,Male,N
23489773,D005260,Female,N
23489773,D005500,Follow-Up Studies,N
23489773,D006801,Humans,N
23489774,D000818,Animals,N
23489773,D008875,Middle Aged,N
23489774,D045744,"Cell Line, Tumor",N
23489774,D005260,Female,N
23489774,D066298,In Vitro Techniques,N
23489935,D006801,Humans,N
23489935,D000328,Adult,N
23489935,D000369,"Aged, 80 and over",N
23489935,D000368,Aged,N
23489935,D008297,Male,N
23489935,D005260,Female,N
23489935,D008875,Middle Aged,N
23489935,D012189,Retrospective Studies,N
23489774,D008297,Male,N
23489774,D011379,Prognosis,N
23489773,D000368,Aged,N
23489773,D016015,Logistic Models,N
23490255,D006801,Humans,N
23490255,D000328,Adult,N
23490255,D008875,Middle Aged,N
23490255,D000368,Aged,N
23490303,D012307,Risk Factors,N
23490303,D000368,Aged,N
23490303,D015331,Cohort Studies,N
23490303,D006801,Humans,N
23490303,D008875,Middle Aged,N
23490303,D016015,Logistic Models,N
23490303,D013997,Time Factors,N
23490303,D008297,Male,N
23490303,D005260,Female,N
23490336,D006801,Humans,N
23490336,D008297,Male,N
23490336,D000328,Adult,N
23490405,D006801,Humans,N
23490405,D011446,Prospective Studies,N
23490303,D000328,Adult,N
23491968,D006801,Humans,N
23491967,D008297,Male,N
23491967,D002648,Child,N
23491967,D000293,Adolescent,N
23491967,D006801,Humans,N
23491967,D005260,Female,N
23491967,D015415,Biomarkers,N
23491968,D012307,Risk Factors,N
23491969,D006801,Humans,N
23493180,D008279,Magnetic Resonance Imaging,N
23493180,D006801,Humans,N
23493180,D000328,Adult,N
23493180,D008297,Male,N
23493180,D014057,"Tomography, X-Ray Computed",N
23662909,D055815,Young Adult,N
23489935,D055815,Young Adult,N
23508524,D000328,Adult,N
23508524,D012189,Retrospective Studies,N
23508524,D006801,Humans,N
23508524,D005260,Female,N
23508524,D008279,Magnetic Resonance Imaging,N
23508524,D008297,Male,N
23511649,D000368,Aged,N
23511649,D000367,Age Factors,N
23511642,D012189,Retrospective Studies,N
23511642,D006801,Humans,N
23511642,D014057,"Tomography, X-Ray Computed",N
23511645,D006801,Humans,N
23511645,D005260,Female,N
23511645,D000367,Age Factors,N
23511645,D000368,Aged,N
23511645,D012307,Risk Factors,N
23511645,D008279,Magnetic Resonance Imaging,N
23511645,D012189,Retrospective Studies,N
23511645,D008875,Middle Aged,N
23511645,D014057,"Tomography, X-Ray Computed",N
23511649,D016022,Case-Control Studies,N
23511649,D006801,Humans,N
23511649,D015995,Prevalence,N
23511649,D008297,Male,N
23511649,D005260,Female,N
23511649,D011183,Postoperative Complications,N
23511649,D008875,Middle Aged,N
23511649,D012307,Risk Factors,N
23511645,D008297,Male,N
23511645,D015331,Cohort Studies,N
23511645,D000328,Adult,N
23512535,D008297,Male,N
23512535,D008099,Liver,N
23512535,D051381,Rats,N
23512535,D007668,Kidney,N
23512535,D017207,"Rats, Sprague-Dawley",N
23513007,D006801,Humans,N
23517436,D005260,Female,N
23517436,D008297,Male,N
23517436,D000818,Animals,N
23518784,D000328,Adult,N
23518783,D016896,Treatment Outcome,N
23518784,D006801,Humans,N
23518784,D008297,Male,N
23518784,D055815,Young Adult,N
23518786,D000328,Adult,N
23518783,D000328,Adult,N
23518786,D012720,Severity of Illness Index,N
23518786,D003430,Cross-Sectional Studies,N
23518786,D008297,Male,N
23518786,D006801,Humans,N
23518786,D011379,Prognosis,N
23518786,D005260,Female,N
23518783,D006801,Humans,N
23518783,D005260,Female,N
23519481,D018570,Risk Assessment,N
23519481,D006801,Humans,N
23519481,D000818,Animals,N
23520994,D006801,Humans,N
23520994,D008297,Male,N
23520994,D000328,Adult,N
23521065,D014057,"Tomography, X-Ray Computed",Y
23521065,D006801,Humans,N
23521137,D006801,Humans,N
23521137,D013997,Time Factors,N
23521864,D015203,Reproducibility of Results,N
23521864,D012720,Severity of Illness Index,N
23521864,D005260,Female,N
23521864,D006801,Humans,N
23524855,D006801,Humans,N
23524855,D012307,Risk Factors,N
23524880,D002478,"Cells, Cultured",N
23524880,D006801,Humans,N
23525094,D008875,Middle Aged,N
23525094,D006801,Humans,N
23525094,D000818,Animals,N
23525094,D002478,"Cells, Cultured",N
23525094,D008297,Male,N
23525094,D051381,Rats,N
23525094,D005260,Female,N
23526568,D017209,Apoptosis,N
23526568,D006801,Humans,N
23526568,D012333,"RNA, Messenger",N
23526568,D001665,Binding Sites,N
23528807,D006801,Humans,N
23533047,D005260,Female,N
23533047,D005500,Follow-Up Studies,N
23533047,D008297,Male,N
23533047,D008875,Middle Aged,N
23533047,D006801,Humans,N
